event_id,timestamp,session_id,source_ip,destination_asset,protocol,port,action,bytes_out_mb,connection_count,unusual_protocol
FW_0466,2026-08-15 17:35:00,VPN_0634,10.20.11.8,OT_14,HTTPS,443,ALLOW,2.45,8,0
FW_1181,2026-08-15 18:12:00,VPN_1681,10.20.1.3,OT_09,MODBUS,502,ALLOW,5.43,7,0
FW_1978,2026-08-15 18:27:00,VPN_1083,10.20.7.234,OT_11,HTTPS,443,ALLOW,1.87,9,0
FW_0948,2026-08-15 19:03:00,VPN_0429,10.20.8.173,OT_15,HTTPS,443,ALLOW,8.33,10,0
FW_0677,2026-08-15 19:08:00,VPN_0429,10.20.8.173,OT_15,SSH,22,ALLOW,2.61,11,0
FW_1486,2026-08-15 19:55:00,VPN_0429,10.20.8.173,OT_15,SSH,22,ALLOW,14.03,6,0
FW_1487,2026-08-15 20:09:00,VPN_0178,10.20.8.41,OT_14,HTTPS,443,ALLOW,4.1,9,0
FW_1763,2026-08-15 20:33:00,VPN_1362,10.20.11.240,OT_04,SSH,22,ALLOW,1.35,6,0
FW_0980,2026-08-15 20:36:00,VPN_1007,10.20.6.101,OT_12,SMB,445,ALLOW,6.45,10,1
FW_1698,2026-08-15 20:40:00,VPN_1007,10.20.6.101,OT_12,HTTPS,443,ALLOW,3.13,8,0
FW_1290,2026-08-15 21:10:00,VPN_1007,10.20.6.101,OT_12,RDP,3389,ALLOW,4.79,8,0
FW_1424,2026-08-15 23:40:00,VPN_0714,10.20.4.70,OT_03,MODBUS,502,ALLOW,3.55,3,0
FW_1760,2026-08-15 23:56:00,VPN_0714,10.20.4.70,OT_03,SMB,445,DENY,0.84,6,1
FW_1564,2026-08-16 00:03:00,VPN_0714,10.20.4.70,OT_03,HTTPS,443,ALLOW,2.41,10,0
FW_1375,2026-08-16 00:50:00,VPN_1025,10.20.7.7,OT_01,HTTPS,443,ALLOW,2.08,7,0
FW_1944,2026-08-16 01:16:00,VPN_0226,10.20.8.35,OT_06,SSH,22,ALLOW,3.95,10,0
FW_0513,2026-08-16 01:30:00,VPN_1025,10.20.7.7,OT_01,SSH,22,ALLOW,4.16,10,0
FW_0787,2026-08-16 01:36:00,VPN_0354,10.20.10.242,OT_13,MODBUS,502,ALLOW,1.61,10,0
FW_1104,2026-08-16 01:41:00,VPN_0284,10.20.11.129,OT_11,HTTPS,443,ALLOW,7.99,13,0
FW_1094,2026-08-16 01:52:00,VPN_0354,10.20.10.242,OT_13,MODBUS,502,ALLOW,1.84,7,0
FW_0706,2026-08-16 01:58:00,VPN_0284,10.20.11.129,OT_11,MODBUS,502,ALLOW,2.61,9,0
FW_0302,2026-08-16 02:17:00,VPN_0896,10.20.5.150,OT_08,TELNET,23,DENY,11.13,5,1
FW_0445,2026-08-16 02:28:00,VPN_0226,10.20.8.35,OT_06,MODBUS,502,ALLOW,2.66,5,0
FW_1435,2026-08-16 02:32:00,VPN_0151,10.20.6.223,OT_05,HTTPS,443,ALLOW,2.49,6,0
FW_1926,2026-08-16 03:06:00,VPN_1581,10.20.5.171,OT_12,MODBUS,502,ALLOW,2.87,12,0
FW_1962,2026-08-16 03:09:00,VPN_0487,10.20.11.88,OT_03,HTTPS,443,ALLOW,11.91,8,0
FW_0296,2026-08-16 03:11:00,VPN_1581,10.20.5.171,OT_12,MODBUS,502,ALLOW,1.67,10,0
FW_1991,2026-08-16 03:33:00,VPN_1581,10.20.5.171,OT_12,MODBUS,502,ALLOW,8.53,10,0
FW_1920,2026-08-16 04:28:00,VPN_0758,10.20.12.2,OT_10,MODBUS,502,ALLOW,5.15,4,0
FW_1921,2026-08-16 05:54:00,VPN_0538,10.20.9.116,OT_03,SSH,22,ALLOW,2.76,8,0
FW_0357,2026-08-16 06:23:00,VPN_1423,10.20.7.244,OT_09,SMB,445,ALLOW,135.78,35,1
FW_0053,2026-08-16 06:34:00,VPN_1423,10.20.7.244,OT_09,HTTPS,443,ALLOW,148.24,41,0
FW_1204,2026-08-16 06:42:00,VPN_0117,10.20.12.76,OT_11,HTTPS,443,ALLOW,4.5,10,0
FW_0655,2026-08-16 06:48:00,VPN_0117,10.20.12.76,OT_11,MODBUS,502,ALLOW,5.76,13,0
FW_1362,2026-08-16 08:15:00,VPN_0651,10.20.3.68,OT_02,MODBUS,502,ALLOW,5.33,10,0
FW_1580,2026-08-16 08:54:00,VPN_0095,10.20.4.180,OT_05,HTTPS,443,ALLOW,2.21,6,0
FW_0989,2026-08-16 08:56:00,VPN_1979,10.20.9.36,OT_04,MODBUS,502,ALLOW,2.1,6,0
FW_0589,2026-08-16 09:11:00,VPN_0095,10.20.4.180,OT_05,MODBUS,502,ALLOW,17.67,5,0
FW_0086,2026-08-16 09:20:00,VPN_0095,10.20.4.180,OT_05,SSH,22,ALLOW,17.01,10,0
FW_1461,2026-08-16 09:33:00,VPN_1012,10.20.4.113,OT_15,MODBUS,502,ALLOW,2.24,3,0
FW_0481,2026-08-16 09:42:00,VPN_0531,10.20.9.89,OT_08,MODBUS,502,ALLOW,3.74,6,0
FW_1578,2026-08-16 10:22:00,VPN_1225,10.20.2.59,OT_11,MODBUS,502,ALLOW,9.45,7,0
FW_0438,2026-08-16 10:26:00,VPN_1225,10.20.2.59,OT_11,MODBUS,502,ALLOW,1.5,6,0
FW_0067,2026-08-16 10:58:00,VPN_0531,10.20.9.89,OT_08,HTTPS,443,ALLOW,1.39,11,0
FW_1895,2026-08-16 11:26:00,VPN_1523,10.20.9.176,OT_05,MODBUS,502,ALLOW,5.45,14,0
FW_1174,2026-08-16 11:28:00,VPN_1523,10.20.9.176,OT_05,MODBUS,502,ALLOW,1.95,8,0
FW_0367,2026-08-16 12:22:00,VPN_1010,198.51.100.124,OT_04,HTTPS,443,ALLOW,9.59,5,0
FW_0084,2026-08-16 12:31:00,VPN_1586,10.20.3.160,OT_01,SSH,22,ALLOW,8.25,10,0
FW_1755,2026-08-16 13:18:00,VPN_0059,10.20.6.70,OT_08,MODBUS,502,ALLOW,30.93,29,0
FW_0389,2026-08-16 13:21:00,VPN_0607,198.51.100.138,OT_02,TELNET,23,ALLOW,25.87,44,1
FW_0447,2026-08-16 13:43:00,VPN_1749,10.20.11.184,OT_09,MODBUS,502,ALLOW,0.61,7,0
FW_1843,2026-08-16 13:46:00,VPN_1749,10.20.11.184,OT_09,MODBUS,502,ALLOW,0.51,11,0
FW_0885,2026-08-16 13:48:00,VPN_0446,10.20.1.162,OT_14,SMB,445,DENY,14.58,10,1
FW_0579,2026-08-16 13:52:00,VPN_0059,10.20.6.70,OT_08,HTTPS,443,ALLOW,29.31,35,0
FW_1984,2026-08-16 14:06:00,VPN_1749,10.20.11.184,OT_09,RDP,3389,ALLOW,7.87,9,0
FW_0966,2026-08-16 14:08:00,VPN_1074,10.20.5.213,OT_11,MODBUS,502,ALLOW,15.26,4,0
FW_0757,2026-08-16 14:43:00,VPN_0446,10.20.1.162,OT_14,MODBUS,502,ALLOW,7.28,7,0
FW_1008,2026-08-16 15:00:00,VPN_1287,10.20.12.241,OT_14,MODBUS,502,ALLOW,8.3,11,0
FW_1823,2026-08-16 15:09:00,VPN_1287,10.20.12.241,OT_14,HTTPS,443,ALLOW,1.65,6,0
FW_1343,2026-08-16 15:18:00,VPN_1287,10.20.12.241,OT_14,MODBUS,502,ALLOW,2.79,9,0
FW_0017,2026-08-16 15:57:00,VPN_0898,10.20.5.36,OT_02,HTTPS,443,ALLOW,6.28,13,0
FW_0328,2026-08-16 16:05:00,VPN_0898,10.20.5.36,OT_02,RDP,3389,ALLOW,2.83,12,0
FW_0435,2026-08-16 16:35:00,VPN_0898,10.20.5.36,OT_02,MODBUS,502,ALLOW,1.08,7,0
FW_1160,2026-08-16 16:36:00,VPN_0944,10.20.8.222,OT_15,MODBUS,502,ALLOW,3.74,9,0
FW_1200,2026-08-16 16:38:00,VPN_0944,10.20.8.222,OT_15,SSH,22,ALLOW,8.6,6,0
FW_0152,2026-08-16 16:45:00,VPN_1852,10.20.1.84,OT_01,HTTPS,443,ALLOW,3.38,8,0
FW_0099,2026-08-16 16:46:00,VPN_0944,10.20.8.222,OT_15,SSH,22,ALLOW,3.01,9,0
FW_0887,2026-08-16 16:54:00,VPN_1783,10.20.2.63,OT_11,SSH,22,ALLOW,10.12,7,0
FW_1159,2026-08-16 17:09:00,VPN_0563,10.20.5.201,OT_03,MODBUS,502,ALLOW,2.45,10,0
FW_0874,2026-08-16 17:10:00,VPN_0944,10.20.8.222,OT_15,MODBUS,502,ALLOW,28.98,6,0
FW_1670,2026-08-16 17:54:00,VPN_1417,10.20.11.169,OT_09,HTTPS,443,ALLOW,2.58,7,0
FW_0223,2026-08-16 18:27:00,VPN_1417,10.20.11.169,OT_09,SSH,22,ALLOW,1.14,6,0
FW_0793,2026-08-16 18:43:00,VPN_1628,10.20.4.6,OT_05,RDP,3389,ALLOW,18.67,41,0
FW_1709,2026-08-16 18:50:00,VPN_1148,10.20.1.74,OT_05,HTTPS,443,ALLOW,1.37,8,0
FW_1930,2026-08-16 19:04:00,VPN_0199,10.20.3.15,OT_15,SSH,22,ALLOW,1.0,5,0
FW_0640,2026-08-16 19:50:00,VPN_1541,198.51.100.83,OT_13,SMB,445,ALLOW,58.4,39,1
FW_0102,2026-08-16 19:58:00,VPN_1541,198.51.100.83,OT_13,TELNET,23,ALLOW,14.61,26,1
FW_1485,2026-08-16 20:07:00,VPN_1939,10.20.2.176,OT_13,HTTPS,443,ALLOW,3.5,4,0
FW_1940,2026-08-16 21:22:00,VPN_0306,198.51.100.223,OT_06,TELNET,23,ALLOW,33.39,39,1
FW_0317,2026-08-16 22:01:00,VPN_1036,10.20.7.10,OT_10,MODBUS,502,ALLOW,6.26,10,0
FW_1260,2026-08-16 22:03:00,VPN_1036,10.20.7.10,OT_10,RDP,3389,ALLOW,8.95,4,0
FW_1494,2026-08-16 22:22:00,VPN_1642,10.20.4.77,OT_05,HTTPS,443,ALLOW,3.43,7,0
FW_0562,2026-08-17 00:00:00,VPN_1829,10.20.7.22,OT_03,HTTPS,443,ALLOW,0.85,9,0
FW_0727,2026-08-17 00:03:00,VPN_1829,10.20.7.22,OT_03,MODBUS,502,ALLOW,4.76,9,0
FW_1400,2026-08-17 00:47:00,VPN_1829,10.20.7.22,OT_03,HTTPS,443,ALLOW,4.26,6,0
FW_0576,2026-08-17 01:12:00,VPN_0546,10.20.4.79,OT_05,MODBUS,502,ALLOW,3.47,6,0
FW_0692,2026-08-17 01:34:00,VPN_0546,10.20.4.79,OT_05,SSH,22,ALLOW,18.58,4,0
FW_1943,2026-08-17 02:19:00,VPN_1019,10.20.6.225,OT_06,HTTPS,443,ALLOW,8.63,7,0
FW_1188,2026-08-17 02:27:00,VPN_0804,10.20.7.162,OT_07,RDP,3389,ALLOW,1.39,13,0
FW_1530,2026-08-17 02:35:00,VPN_1673,10.20.6.225,OT_06,MODBUS,502,ALLOW,0.53,7,0
FW_1275,2026-08-17 02:35:00,VPN_1019,10.20.6.225,OT_06,SSH,22,ALLOW,3.7,11,0
FW_0039,2026-08-17 02:37:00,VPN_0804,10.20.7.162,OT_07,MODBUS,502,ALLOW,7.57,5,0
FW_0422,2026-08-17 02:39:00,VPN_0804,10.20.7.162,OT_07,MODBUS,502,ALLOW,7.24,8,0
FW_1598,2026-08-17 03:29:00,VPN_1837,10.20.12.138,OT_07,RDP,3389,ALLOW,1.01,11,0
FW_0868,2026-08-17 04:25:00,VPN_0311,10.20.5.27,OT_11,HTTPS,443,ALLOW,0.52,11,0
FW_0418,2026-08-17 05:51:00,VPN_1668,10.20.6.38,OT_05,MODBUS,502,ALLOW,0.52,9,0
FW_0077,2026-08-17 06:04:00,VPN_1769,10.20.11.105,OT_03,MODBUS,502,ALLOW,6.01,9,0
FW_1509,2026-08-17 06:13:00,VPN_1668,10.20.6.38,OT_05,SSH,22,ALLOW,6.6,8,0
FW_1676,2026-08-17 06:24:00,VPN_1562,10.20.8.126,OT_11,MODBUS,502,ALLOW,2.36,5,0
FW_0465,2026-08-17 06:31:00,VPN_1668,10.20.6.38,OT_05,HTTPS,443,ALLOW,3.27,5,0
FW_1961,2026-08-17 06:36:00,VPN_0462,10.20.4.8,OT_11,MODBUS,502,ALLOW,4.2,6,0
FW_0363,2026-08-17 07:26:00,VPN_0453,198.51.100.253,OT_08,MODBUS,502,ALLOW,34.84,39,0
FW_1988,2026-08-17 08:03:00,VPN_1843,10.20.12.28,OT_08,MODBUS,502,ALLOW,1.73,9,0
FW_1467,2026-08-17 08:12:00,VPN_1843,10.20.12.28,OT_08,RDP,3389,ALLOW,18.28,7,0
FW_0382,2026-08-17 08:43:00,VPN_1451,10.20.3.195,OT_07,MODBUS,502,ALLOW,5.68,5,0
FW_1227,2026-08-17 09:55:00,VPN_0115,10.20.10.240,OT_05,HTTPS,443,ALLOW,4.55,10,0
FW_1679,2026-08-17 11:00:00,VPN_0125,10.20.12.191,OT_05,MODBUS,502,ALLOW,25.7,32,0
FW_0813,2026-08-17 11:28:00,VPN_0125,10.20.12.191,OT_05,MODBUS,502,ALLOW,68.22,36,0
FW_0617,2026-08-17 11:44:00,VPN_0443,10.20.10.170,OT_10,MODBUS,502,ALLOW,1.35,8,0
FW_1209,2026-08-17 12:11:00,VPN_0125,10.20.12.191,OT_05,SMB,445,DENY,59.43,36,1
FW_0249,2026-08-17 12:30:00,VPN_1764,10.20.4.29,OT_15,HTTPS,443,ALLOW,4.46,8,0
FW_0040,2026-08-17 12:49:00,VPN_1284,10.20.10.132,OT_10,HTTPS,443,ALLOW,1.45,7,0
FW_1770,2026-08-17 12:55:00,VPN_1284,10.20.10.132,OT_10,MODBUS,502,ALLOW,2.55,5,0
FW_0158,2026-08-17 14:53:00,VPN_1582,10.20.11.110,OT_12,HTTPS,443,ALLOW,4.42,11,0
FW_1734,2026-08-17 15:21:00,VPN_0452,10.20.12.139,OT_03,HTTPS,443,ALLOW,1.46,8,0
FW_0687,2026-08-17 15:25:00,VPN_0805,10.20.6.213,OT_15,MODBUS,502,ALLOW,3.74,7,0
FW_1379,2026-08-17 15:26:00,VPN_1279,10.20.11.231,OT_11,SSH,22,ALLOW,5.74,10,0
FW_1370,2026-08-17 15:27:00,VPN_1582,10.20.11.110,OT_12,MODBUS,502,ALLOW,2.5,6,0
FW_0911,2026-08-17 15:28:00,VPN_0743,10.20.3.168,OT_06,MODBUS,502,ALLOW,3.09,8,0
FW_1694,2026-08-17 15:51:00,VPN_0452,10.20.12.139,OT_03,HTTPS,443,ALLOW,15.85,7,0
FW_0573,2026-08-17 15:56:00,VPN_0805,10.20.6.213,OT_15,MODBUS,502,ALLOW,3.48,8,0
FW_0681,2026-08-17 15:58:00,VPN_0855,10.20.10.12,OT_01,SSH,22,ALLOW,3.19,7,0
FW_0675,2026-08-17 15:59:00,VPN_0805,10.20.6.213,OT_15,SSH,22,ALLOW,0.8,11,0
FW_1656,2026-08-17 16:02:00,VPN_0855,10.20.10.12,OT_01,RDP,3389,ALLOW,1.9,10,0
FW_0364,2026-08-17 16:14:00,VPN_0345,10.20.7.63,OT_11,SSH,22,ALLOW,1.95,14,0
FW_1403,2026-08-17 16:38:00,VPN_0194,10.20.9.188,OT_12,HTTPS,443,ALLOW,2.07,4,0
FW_0044,2026-08-17 16:48:00,VPN_1753,10.20.7.37,OT_14,MODBUS,502,ALLOW,13.87,11,0
FW_0371,2026-08-17 16:49:00,VPN_1753,10.20.7.37,OT_14,HTTPS,443,ALLOW,3.11,9,0
FW_1995,2026-08-17 18:16:00,VPN_1736,10.20.3.90,OT_08,MODBUS,502,ALLOW,7.21,8,0
FW_0286,2026-08-17 18:29:00,VPN_1960,10.20.6.97,OT_06,HTTPS,443,ALLOW,11.18,8,0
FW_0022,2026-08-17 18:37:00,VPN_0576,10.20.5.215,OT_08,MODBUS,502,ALLOW,7.44,5,0
FW_1356,2026-08-17 19:09:00,VPN_0576,10.20.5.215,OT_08,MODBUS,502,ALLOW,6.0,10,0
FW_0899,2026-08-17 19:09:00,VPN_1372,198.51.100.195,OT_13,SMB,445,DENY,14.7,41,1
FW_1272,2026-08-17 19:31:00,VPN_1641,10.20.5.129,OT_05,MODBUS,502,ALLOW,7.91,7,0
FW_1617,2026-08-17 19:36:00,VPN_1376,10.20.12.120,OT_06,RDP,3389,ALLOW,5.52,7,0
FW_0682,2026-08-17 19:38:00,VPN_1372,198.51.100.195,OT_13,MODBUS,502,ALLOW,69.4,41,0
FW_1621,2026-08-17 19:42:00,VPN_1207,10.20.5.46,OT_15,MODBUS,502,ALLOW,3.62,5,0
FW_1439,2026-08-17 19:49:00,VPN_1207,10.20.5.46,OT_15,MODBUS,502,ALLOW,5.29,8,0
FW_0197,2026-08-17 19:57:00,VPN_1376,10.20.12.120,OT_06,SSH,22,ALLOW,2.25,5,0
FW_1747,2026-08-17 20:00:00,VPN_1641,10.20.5.129,OT_05,MODBUS,502,ALLOW,2.71,5,0
FW_0088,2026-08-17 20:09:00,VPN_1641,10.20.5.129,OT_05,MODBUS,502,ALLOW,3.79,5,0
FW_1784,2026-08-17 21:31:00,VPN_1186,198.51.100.16,OT_09,MODBUS,502,ALLOW,90.81,42,0
FW_0170,2026-08-17 22:01:00,VPN_0561,10.20.10.77,OT_12,MODBUS,502,ALLOW,3.26,6,0
FW_0316,2026-08-17 23:01:00,VPN_1534,10.20.11.47,OT_08,MODBUS,502,ALLOW,2.32,7,0
FW_0961,2026-08-17 23:09:00,VPN_1534,10.20.11.47,OT_08,TELNET,23,DENY,1.13,11,1
FW_1791,2026-08-17 23:10:00,VPN_1472,10.20.6.189,OT_13,HTTPS,443,ALLOW,3.12,9,0
FW_0978,2026-08-17 23:16:00,VPN_1590,10.20.9.184,OT_04,SSH,22,ALLOW,1.48,9,0
FW_0839,2026-08-17 23:44:00,VPN_1472,10.20.6.189,OT_13,SSH,22,ALLOW,12.11,5,0
FW_0454,2026-08-17 23:56:00,VPN_0480,10.20.1.219,OT_14,HTTPS,443,ALLOW,4.07,13,0
FW_0748,2026-08-18 02:22:00,VPN_0086,198.51.100.78,OT_10,HTTPS,443,ALLOW,8.75,9,0
FW_1579,2026-08-18 02:35:00,VPN_0086,198.51.100.78,OT_10,MODBUS,502,ALLOW,5.37,7,0
FW_0707,2026-08-18 02:37:00,VPN_0582,10.20.4.74,OT_13,MODBUS,502,ALLOW,2.1,15,0
FW_0239,2026-08-18 02:40:00,VPN_0582,10.20.4.74,OT_13,MODBUS,502,ALLOW,3.15,10,0
FW_1010,2026-08-18 02:47:00,VPN_1144,10.20.6.161,OT_08,HTTPS,443,ALLOW,4.18,10,0
FW_1951,2026-08-18 02:53:00,VPN_0667,10.20.4.150,OT_13,MODBUS,502,ALLOW,1.02,8,0
FW_0831,2026-08-18 02:54:00,VPN_0335,10.20.6.221,OT_01,MODBUS,502,ALLOW,22.31,14,0
FW_1634,2026-08-18 03:06:00,VPN_0123,10.20.8.36,OT_15,HTTPS,443,ALLOW,3.02,7,0
FW_1140,2026-08-18 03:44:00,VPN_1144,10.20.6.161,OT_08,HTTPS,443,ALLOW,5.61,3,0
FW_1533,2026-08-18 04:07:00,VPN_0123,10.20.8.36,OT_15,RDP,3389,ALLOW,5.08,6,0
FW_1016,2026-08-18 04:47:00,VPN_1828,10.20.9.121,OT_02,MODBUS,502,ALLOW,0.45,6,0
FW_0259,2026-08-18 04:47:00,VPN_1132,10.20.10.40,OT_10,MODBUS,502,ALLOW,2.72,7,0
FW_1473,2026-08-18 05:25:00,VPN_1132,10.20.10.40,OT_10,HTTPS,443,ALLOW,5.37,8,0
FW_0163,2026-08-18 06:45:00,VPN_0688,10.20.10.51,OT_13,HTTPS,443,ALLOW,6.07,5,0
FW_0691,2026-08-18 08:09:00,VPN_0928,10.20.11.81,OT_14,HTTPS,443,ALLOW,1.48,6,0
FW_0784,2026-08-18 08:18:00,VPN_0842,10.20.8.25,OT_10,MODBUS,502,ALLOW,3.88,14,0
FW_0773,2026-08-18 08:22:00,VPN_0373,10.20.2.61,OT_06,HTTPS,443,ALLOW,8.74,7,0
FW_1603,2026-08-18 08:23:00,VPN_0928,10.20.11.81,OT_14,HTTPS,443,ALLOW,7.7,6,0
FW_1996,2026-08-18 08:24:00,VPN_0314,10.20.10.150,OT_06,SSH,22,ALLOW,3.07,9,0
FW_1935,2026-08-18 09:52:00,VPN_1199,198.51.100.36,OT_13,HTTPS,443,ALLOW,2.22,10,0
FW_1184,2026-08-18 10:07:00,VPN_1199,198.51.100.36,OT_13,SSH,22,ALLOW,13.77,8,0
FW_1871,2026-08-18 10:27:00,VPN_1199,198.51.100.36,OT_13,MODBUS,502,ALLOW,3.43,14,0
FW_0319,2026-08-18 13:50:00,VPN_1816,10.20.6.40,OT_15,MODBUS,502,ALLOW,3.2,10,0
FW_1803,2026-08-18 14:19:00,VPN_1816,10.20.6.40,OT_15,MODBUS,502,ALLOW,0.98,9,0
FW_0516,2026-08-18 14:20:00,VPN_1801,10.20.5.232,OT_13,HTTPS,443,ALLOW,7.79,8,0
FW_0932,2026-08-18 14:23:00,VPN_0973,10.20.10.34,OT_10,RDP,3389,ALLOW,1.63,9,0
FW_0861,2026-08-18 14:25:00,VPN_0105,10.20.2.116,OT_04,HTTPS,443,ALLOW,14.83,6,0
FW_1414,2026-08-18 14:29:00,VPN_1801,10.20.5.232,OT_13,MODBUS,502,ALLOW,4.22,5,0
FW_0925,2026-08-18 14:34:00,VPN_0105,10.20.2.116,OT_04,MODBUS,502,ALLOW,1.73,8,0
FW_1761,2026-08-18 14:43:00,VPN_0973,10.20.10.34,OT_10,MODBUS,502,ALLOW,3.88,11,0
FW_1347,2026-08-18 15:05:00,VPN_0337,10.20.10.6,OT_10,SSH,22,ALLOW,4.66,10,0
FW_1283,2026-08-18 15:09:00,VPN_1801,10.20.5.232,OT_13,MODBUS,502,ALLOW,2.91,8,0
FW_0427,2026-08-18 15:11:00,VPN_1801,10.20.5.232,OT_13,MODBUS,502,ALLOW,9.72,11,0
FW_0386,2026-08-18 15:18:00,VPN_0973,10.20.10.34,OT_10,HTTPS,443,ALLOW,12.06,5,0
FW_1712,2026-08-18 15:26:00,VPN_1483,10.20.11.153,OT_15,HTTPS,443,ALLOW,7.44,7,0
FW_1478,2026-08-18 15:27:00,VPN_1018,10.20.1.19,OT_15,MODBUS,502,ALLOW,6.91,11,0
FW_1619,2026-08-18 15:52:00,VPN_1483,10.20.11.153,OT_15,HTTPS,443,ALLOW,2.12,5,0
FW_1651,2026-08-18 16:00:00,VPN_1483,10.20.11.153,OT_15,MODBUS,502,ALLOW,1.54,10,0
FW_0457,2026-08-18 16:12:00,VPN_0202,10.20.5.177,OT_03,RDP,3389,ALLOW,4.32,9,0
FW_1922,2026-08-18 16:56:00,VPN_1043,10.20.9.221,OT_07,HTTPS,443,ALLOW,1.83,7,0
FW_0041,2026-08-18 17:05:00,VPN_0076,10.20.1.30,OT_07,HTTPS,443,ALLOW,1.89,6,0
FW_1731,2026-08-18 17:23:00,VPN_0076,10.20.1.30,OT_07,MODBUS,502,ALLOW,2.31,5,0
FW_1685,2026-08-18 17:43:00,VPN_0411,10.20.5.140,OT_09,HTTPS,443,ALLOW,3.24,2,0
FW_0104,2026-08-18 17:44:00,VPN_0411,10.20.5.140,OT_09,MODBUS,502,ALLOW,1.69,10,0
FW_1983,2026-08-18 19:07:00,VPN_1613,10.20.7.126,OT_13,MODBUS,502,ALLOW,2.8,11,0
FW_0038,2026-08-18 19:20:00,VPN_0772,10.20.5.217,OT_08,MODBUS,502,ALLOW,2.59,7,0
FW_0750,2026-08-18 20:13:00,VPN_1553,198.51.100.170,OT_06,FTP,21,ALLOW,29.17,27,1
FW_0801,2026-08-18 20:13:00,VPN_1553,198.51.100.170,OT_06,TELNET,23,ALLOW,15.49,42,1
FW_1967,2026-08-18 20:20:00,VPN_1429,10.20.2.41,OT_11,MODBUS,502,ALLOW,7.85,8,0
FW_0689,2026-08-18 20:41:00,VPN_1181,198.51.100.122,OT_01,SMB,445,DENY,158.45,43,1
FW_0430,2026-08-18 20:56:00,VPN_1325,10.20.4.66,OT_01,MODBUS,502,ALLOW,5.57,6,0
FW_1230,2026-08-18 21:21:00,VPN_1194,10.20.1.18,OT_08,MODBUS,502,ALLOW,4.55,6,0
FW_0031,2026-08-18 22:26:00,VPN_0529,10.20.9.217,OT_05,RDP,3389,ALLOW,1.53,6,0
FW_1783,2026-08-18 23:11:00,VPN_1633,10.20.3.171,OT_06,HTTPS,443,ALLOW,4.17,8,0
FW_0385,2026-08-18 23:37:00,VPN_1159,10.20.12.152,OT_15,HTTPS,443,ALLOW,8.57,6,0
FW_1635,2026-08-18 23:52:00,VPN_1159,10.20.12.152,OT_15,SSH,22,ALLOW,7.27,12,0
FW_1161,2026-08-19 00:22:00,VPN_0922,10.20.11.233,OT_10,SSH,22,ALLOW,8.1,10,0
FW_0105,2026-08-19 00:58:00,VPN_1342,10.20.2.158,OT_07,SSH,22,ALLOW,3.24,9,0
FW_1977,2026-08-19 01:14:00,VPN_1065,198.51.100.74,OT_03,TELNET,23,ALLOW,56.04,28,1
FW_1583,2026-08-19 01:21:00,VPN_1424,10.20.10.104,OT_05,HTTPS,443,ALLOW,16.95,8,0
FW_0764,2026-08-19 01:23:00,VPN_1424,10.20.10.104,OT_05,HTTPS,443,ALLOW,4.15,9,0
FW_1426,2026-08-19 01:39:00,VPN_1342,10.20.2.158,OT_07,MODBUS,502,ALLOW,10.71,8,0
FW_0635,2026-08-19 02:38:00,VPN_0421,10.20.3.172,OT_07,SSH,22,ALLOW,4.8,7,0
FW_1019,2026-08-19 03:06:00,VPN_0421,10.20.3.172,OT_07,SSH,22,ALLOW,4.03,10,0
FW_0815,2026-08-19 03:12:00,VPN_1874,198.51.100.3,OT_07,TELNET,23,DENY,31.87,39,1
FW_1153,2026-08-19 03:22:00,VPN_1874,198.51.100.3,OT_07,MODBUS,502,ALLOW,25.74,33,0
FW_1546,2026-08-19 03:26:00,VPN_0296,10.20.12.153,OT_15,MODBUS,502,ALLOW,1.56,5,0
FW_0323,2026-08-19 03:56:00,VPN_1770,10.20.9.152,OT_06,HTTPS,443,ALLOW,9.88,7,0
FW_1086,2026-08-19 04:15:00,VPN_1460,10.20.9.117,OT_11,FTP,21,ALLOW,6.13,8,1
FW_0895,2026-08-19 05:43:00,VPN_0770,10.20.11.215,OT_14,MODBUS,502,ALLOW,2.27,8,0
FW_1877,2026-08-19 06:33:00,VPN_1583,10.20.8.54,OT_01,HTTPS,443,ALLOW,1.42,6,0
FW_1938,2026-08-19 06:36:00,VPN_1583,10.20.8.54,OT_01,RDP,3389,ALLOW,15.35,7,0
FW_1807,2026-08-19 07:20:00,VPN_1583,10.20.8.54,OT_01,SSH,22,ALLOW,1.34,5,0
FW_0010,2026-08-19 07:35:00,VPN_0323,10.20.2.16,OT_05,HTTPS,443,ALLOW,0.85,10,0
FW_1762,2026-08-19 07:59:00,VPN_0143,10.20.9.26,OT_11,HTTPS,443,ALLOW,2.88,8,0
FW_1898,2026-08-19 08:02:00,VPN_0323,10.20.2.16,OT_05,HTTPS,443,ALLOW,1.32,13,0
FW_0586,2026-08-19 08:23:00,VPN_0323,10.20.2.16,OT_05,HTTPS,443,ALLOW,4.98,7,0
FW_0901,2026-08-19 08:30:00,VPN_0143,10.20.9.26,OT_11,RDP,3389,ALLOW,28.9,6,0
FW_0235,2026-08-19 08:51:00,VPN_1908,10.20.3.166,OT_13,RDP,3389,ALLOW,1.32,10,0
FW_0558,2026-08-19 08:58:00,VPN_1908,10.20.3.166,OT_13,HTTPS,443,ALLOW,1.97,5,0
FW_1073,2026-08-19 09:00:00,VPN_1873,10.20.11.241,OT_08,MODBUS,502,ALLOW,0.38,7,0
