session_id,timestamp,vendor_id,user_id,source_ip,device_id,geo_region,login_result,mfa_used,duration_min,bytes_out_mb,asset_id,off_hours,new_device,failed_attempts,unusual_asset,label_suspicious
VPN_1580,2026-08-03 09:19:00,VENDOR_08,USER_08,10.20.8.228,DEV_08_A,Windhoek,SUCCESS,1,30.4,14.68,OT_01,0,0,0,0,0
VPN_1171,2026-08-03 09:26:00,VENDOR_07,USER_07,10.20.7.46,DEV_07_A,Windhoek,SUCCESS,1,26.5,1.39,OT_03,0,0,0,0,0
VPN_0552,2026-08-03 09:30:00,VENDOR_10,USER_10,10.20.10.24,DEV_10_A,Windhoek,SUCCESS,0,44.0,4.97,OT_04,0,0,0,0,0
VPN_0996,2026-08-03 10:10:00,VENDOR_01,USER_01,10.20.1.55,DEV_01_A,Windhoek,SUCCESS,1,12.8,4.81,OT_10,0,0,1,0,0
VPN_1097,2026-08-03 11:47:00,VENDOR_12,USER_12,198.51.100.77,DEV_12_A,Unknown,FAIL,0,47.0,25.48,OT_14,0,0,5,0,1
VPN_1795,2026-08-03 11:50:00,VENDOR_05,USER_05,10.20.5.194,DEV_05_A,Windhoek,SUCCESS,1,29.9,3.76,OT_10,0,0,0,0,0
VPN_1174,2026-08-03 11:54:00,VENDOR_08,USER_08,10.20.8.218,DEV_08_A,Windhoek,SUCCESS,1,41.6,1.8,OT_09,0,0,0,0,0
VPN_0391,2026-08-03 12:38:00,VENDOR_10,USER_10,10.20.10.200,DEV_10_A,Windhoek,SUCCESS,1,37.2,1.6,OT_08,0,0,0,0,0
VPN_1168,2026-08-03 12:47:00,VENDOR_04,USER_04,10.20.4.48,DEV_04_A,Windhoek,SUCCESS,1,27.1,9.08,OT_11,0,0,1,0,0
VPN_1543,2026-08-03 12:51:00,VENDOR_09,USER_09,10.20.9.79,DEV_09_A,Windhoek,SUCCESS,1,21.3,5.94,OT_11,0,0,0,0,0
VPN_1998,2026-08-03 13:03:00,VENDOR_02,USER_02,10.20.2.131,DEV_02_A,Windhoek,SUCCESS,1,41.8,4.58,OT_04,0,0,0,1,0
VPN_1402,2026-08-03 14:01:00,VENDOR_01,USER_01,10.20.1.46,DEV_01_A,Erongo,SUCCESS,1,22.9,4.73,OT_11,0,0,0,0,0
VPN_1950,2026-08-03 14:11:00,VENDOR_05,USER_05,10.20.5.195,DEV_05_A,Windhoek,SUCCESS,0,39.5,2.63,OT_13,0,0,0,0,0
VPN_1892,2026-08-03 14:19:00,VENDOR_11,USER_11,10.20.11.124,DEV_11_A,Windhoek,SUCCESS,1,29.5,5.9,OT_04,0,0,1,0,0
VPN_1347,2026-08-03 14:24:00,VENDOR_07,USER_07,10.20.7.111,DEV_07_A,Erongo,SUCCESS,1,31.8,2.31,OT_09,0,0,0,0,0
VPN_0725,2026-08-03 14:27:00,VENDOR_02,USER_02,10.20.2.39,DEV_02_A,Windhoek,SUCCESS,1,25.4,2.85,OT_13,0,0,0,0,0
VPN_0657,2026-08-03 15:25:00,VENDOR_05,USER_05,10.20.5.116,DEV_05_A,Windhoek,SUCCESS,1,3.7,52.92,OT_07,0,0,0,0,0
VPN_1198,2026-08-03 15:34:00,VENDOR_08,USER_08,10.20.8.27,DEV_08_A,Windhoek,SUCCESS,1,31.4,11.63,OT_13,0,0,0,0,0
VPN_0264,2026-08-03 16:21:00,VENDOR_08,USER_08,10.20.8.36,DEV_08_A,Windhoek,SUCCESS,1,32.3,2.84,OT_07,0,0,0,0,0
VPN_1322,2026-08-03 16:35:00,VENDOR_03,USER_03,10.20.3.92,DEV_03_A,Erongo,SUCCESS,1,34.8,8.62,OT_15,0,0,2,0,0
VPN_0784,2026-08-03 17:40:00,VENDOR_02,USER_02,198.51.100.145,DEV_EXT_673,Outside Namibia,FAIL,1,80.7,23.98,OT_05,0,1,8,1,1
VPN_0042,2026-08-03 17:43:00,VENDOR_02,USER_02,10.20.2.247,DEV_02_A,Windhoek,SUCCESS,1,24.8,6.35,OT_12,0,0,0,0,0
VPN_0216,2026-08-03 17:58:00,VENDOR_05,USER_05,10.20.5.23,DEV_05_A,Windhoek,SUCCESS,1,26.2,5.11,OT_10,0,0,0,0,0
VPN_0504,2026-08-03 18:27:00,VENDOR_04,USER_04,10.20.4.92,DEV_04_A,Windhoek,SUCCESS,1,43.0,7.54,OT_08,0,0,0,0,0
VPN_1312,2026-08-03 18:43:00,VENDOR_01,USER_01,10.20.1.125,DEV_01_A,Erongo,SUCCESS,1,32.4,8.14,OT_05,0,0,1,0,0
VPN_1042,2026-08-03 19:01:00,VENDOR_08,USER_08,10.20.8.45,DEV_08_A,Windhoek,SUCCESS,1,44.7,2.6,OT_03,0,0,0,0,0
VPN_1530,2026-08-03 19:18:00,VENDOR_12,USER_12,198.51.100.183,DEV_12_A,Outside Namibia,SUCCESS,1,96.0,58.56,OT_08,0,0,4,0,1
VPN_1438,2026-08-03 19:48:00,VENDOR_03,USER_03,10.20.3.115,DEV_03_A,Windhoek,SUCCESS,1,34.0,5.8,OT_14,0,0,0,0,0
VPN_1518,2026-08-03 20:07:00,VENDOR_06,USER_06,10.20.6.36,DEV_06_A,Windhoek,SUCCESS,1,31.9,2.56,OT_06,1,0,1,0,0
VPN_1973,2026-08-03 20:34:00,VENDOR_01,USER_01,10.20.1.32,DEV_01_A,Windhoek,SUCCESS,1,37.9,7.62,OT_02,1,0,1,0,0
VPN_1813,2026-08-03 20:57:00,VENDOR_09,USER_09,10.20.9.165,DEV_09_A,Windhoek,SUCCESS,0,30.0,0.89,OT_06,1,0,0,0,0
VPN_0383,2026-08-03 21:39:00,VENDOR_03,USER_03,10.20.3.215,DEV_03_A,Windhoek,SUCCESS,1,46.9,2.45,OT_06,1,0,2,0,0
VPN_1807,2026-08-03 22:33:00,VENDOR_08,USER_08,10.20.8.139,DEV_08_A,Windhoek,SUCCESS,1,23.0,15.86,OT_02,1,0,1,0,0
VPN_0247,2026-08-03 22:36:00,VENDOR_12,USER_12,10.20.12.212,DEV_12_A,Windhoek,SUCCESS,1,18.0,6.63,OT_12,1,0,0,0,0
VPN_1134,2026-08-03 22:49:00,VENDOR_10,USER_10,10.20.10.129,DEV_10_A,Windhoek,SUCCESS,1,16.5,1.98,OT_06,1,0,0,0,0
VPN_1871,2026-08-03 23:11:00,VENDOR_04,USER_04,10.20.4.166,DEV_04_A,Windhoek,SUCCESS,1,46.6,1.0,OT_08,1,0,1,0,0
VPN_0778,2026-08-03 23:31:00,VENDOR_06,USER_06,10.20.6.40,DEV_06_A,Windhoek,SUCCESS,1,27.0,1.39,OT_03,1,0,0,0,0
VPN_0911,2026-08-03 23:50:00,VENDOR_07,USER_07,10.20.7.142,DEV_07_A,Windhoek,SUCCESS,1,31.8,4.98,OT_13,1,0,0,0,0
VPN_0971,2026-08-03 23:58:00,VENDOR_03,USER_03,10.20.3.10,DEV_03_A,Windhoek,SUCCESS,1,27.0,4.94,OT_01,1,0,0,0,0
VPN_0431,2026-08-04 00:04:00,VENDOR_02,USER_02,10.20.2.249,DEV_02_A,Windhoek,SUCCESS,1,32.7,9.57,OT_10,1,0,0,0,0
VPN_1444,2026-08-04 00:20:00,VENDOR_02,USER_02,10.20.2.98,DEV_02_A,Windhoek,SUCCESS,1,32.4,9.72,OT_13,1,0,0,0,0
VPN_0696,2026-08-04 00:32:00,VENDOR_03,USER_03,10.20.3.49,DEV_03_A,Windhoek,SUCCESS,1,13.9,8.11,OT_02,1,0,0,1,0
VPN_1576,2026-08-04 00:42:00,VENDOR_03,USER_03,198.51.100.37,DEV_EXT_151,Outside Namibia,SUCCESS,1,112.6,67.6,OT_04,1,1,6,1,1
VPN_1434,2026-08-04 03:48:00,VENDOR_06,USER_06,10.20.6.237,DEV_06_A,Windhoek,SUCCESS,1,19.3,9.91,OT_03,1,0,2,0,0
VPN_1967,2026-08-04 03:52:00,VENDOR_09,USER_09,10.20.9.139,DEV_09_A,Windhoek,SUCCESS,1,30.3,4.44,OT_11,1,0,0,0,0
VPN_1388,2026-08-04 03:58:00,VENDOR_09,USER_09,10.20.9.218,DEV_09_A,Windhoek,SUCCESS,1,34.7,7.18,OT_11,1,0,1,0,0
VPN_1626,2026-08-04 04:31:00,VENDOR_06,USER_06,10.20.6.123,DEV_06_A,Windhoek,SUCCESS,1,31.4,0.64,OT_07,1,0,0,0,0
VPN_1240,2026-08-04 04:36:00,VENDOR_10,USER_10,10.20.10.191,DEV_10_A,Windhoek,SUCCESS,1,15.0,7.4,OT_02,1,0,0,0,0
VPN_1519,2026-08-04 04:46:00,VENDOR_03,USER_03,10.20.3.198,DEV_03_A,Windhoek,SUCCESS,1,33.8,6.07,OT_12,1,0,1,0,0
VPN_1679,2026-08-04 05:08:00,VENDOR_08,USER_08,10.20.8.32,DEV_08_A,Windhoek,FAIL,1,37.7,16.91,OT_10,1,0,0,0,0
VPN_1688,2026-08-04 05:22:00,VENDOR_06,USER_06,10.20.6.247,DEV_06_A,Windhoek,SUCCESS,1,15.8,3.86,OT_09,1,0,2,0,0
VPN_1708,2026-08-04 05:34:00,VENDOR_09,USER_09,10.20.9.119,DEV_09_A,Erongo,SUCCESS,1,33.5,6.41,OT_12,1,0,0,0,0
VPN_1155,2026-08-04 05:37:00,VENDOR_02,USER_02,10.20.2.219,DEV_02_A,Erongo,SUCCESS,1,12.9,12.59,OT_12,1,0,0,0,0
VPN_0958,2026-08-04 06:35:00,VENDOR_06,USER_06,10.20.6.25,DEV_EXT_107,Windhoek,SUCCESS,1,36.3,2.32,OT_01,0,1,0,0,0
VPN_1987,2026-08-04 06:35:00,VENDOR_11,USER_11,10.20.11.177,DEV_11_A,Windhoek,SUCCESS,1,11.4,6.48,OT_12,0,0,0,0,0
VPN_0283,2026-08-04 07:18:00,VENDOR_12,USER_12,10.20.12.221,DEV_EXT_753,Erongo,SUCCESS,1,26.3,8.31,OT_15,0,1,0,0,0
VPN_0791,2026-08-04 08:09:00,VENDOR_06,USER_06,10.20.6.147,DEV_06_A,Windhoek,SUCCESS,1,39.5,7.16,OT_01,0,0,1,0,0
VPN_1602,2026-08-04 08:10:00,VENDOR_12,USER_12,10.20.12.127,DEV_12_A,Windhoek,SUCCESS,1,24.0,11.26,OT_01,0,0,0,0,0
VPN_1356,2026-08-04 09:19:00,VENDOR_04,USER_04,198.51.100.178,DEV_EXT_278,Unknown,SUCCESS,0,59.3,109.38,OT_11,0,1,2,0,1
VPN_0437,2026-08-04 09:29:00,VENDOR_06,USER_06,10.20.6.179,DEV_06_A,Windhoek,SUCCESS,1,33.8,7.31,OT_05,0,0,0,0,0
VPN_1455,2026-08-04 10:48:00,VENDOR_11,USER_11,10.20.11.181,DEV_11_A,Windhoek,SUCCESS,1,32.4,6.0,OT_06,0,0,0,0,0
VPN_0026,2026-08-04 10:55:00,VENDOR_03,USER_03,10.20.3.54,DEV_03_A,Windhoek,SUCCESS,1,43.7,4.43,OT_04,0,0,0,0,0
VPN_0619,2026-08-04 11:16:00,VENDOR_08,USER_08,10.20.8.165,DEV_08_A,Windhoek,FAIL,1,36.8,8.87,OT_11,0,0,0,0,0
VPN_1945,2026-08-04 11:33:00,VENDOR_05,USER_05,10.20.5.210,DEV_05_A,Windhoek,SUCCESS,1,22.3,2.81,OT_13,0,0,0,0,0
VPN_0444,2026-08-04 11:53:00,VENDOR_10,USER_10,10.20.10.113,DEV_10_A,Erongo,SUCCESS,1,34.2,3.97,OT_07,0,0,0,0,0
VPN_1608,2026-08-04 12:09:00,VENDOR_01,USER_01,10.20.1.178,DEV_01_A,Windhoek,FAIL,1,19.0,3.23,OT_04,0,0,0,0,0
VPN_1569,2026-08-04 12:47:00,VENDOR_04,USER_04,198.51.100.210,DEV_EXT_659,Outside Namibia,SUCCESS,1,84.2,22.22,OT_13,0,1,7,1,1
VPN_0363,2026-08-04 13:30:00,VENDOR_11,USER_11,10.20.11.120,DEV_11_A,Windhoek,SUCCESS,1,17.9,7.08,OT_13,0,0,0,0,0
VPN_1552,2026-08-04 13:43:00,VENDOR_06,USER_06,10.20.6.227,DEV_06_A,Windhoek,SUCCESS,1,44.7,24.57,OT_11,0,0,0,0,0
VPN_1079,2026-08-04 13:47:00,VENDOR_10,USER_10,10.20.10.60,DEV_10_A,Windhoek,SUCCESS,1,40.9,26.68,OT_01,0,0,1,0,0
VPN_1524,2026-08-04 14:19:00,VENDOR_10,USER_10,10.20.10.164,DEV_10_A,Windhoek,SUCCESS,1,38.1,3.46,OT_05,0,0,0,1,0
VPN_1180,2026-08-04 14:50:00,VENDOR_02,USER_02,10.20.2.30,DEV_02_A,Windhoek,SUCCESS,1,32.1,3.72,OT_04,0,0,0,0,0
VPN_0440,2026-08-04 14:54:00,VENDOR_12,USER_12,10.20.12.13,DEV_12_A,Windhoek,SUCCESS,1,29.1,4.31,OT_12,0,0,0,0,0
VPN_1858,2026-08-04 15:56:00,VENDOR_01,USER_01,10.20.1.179,DEV_01_A,Windhoek,SUCCESS,1,56.4,3.33,OT_11,0,0,0,0,0
VPN_0549,2026-08-04 16:01:00,VENDOR_05,USER_05,10.20.5.12,DEV_05_A,Windhoek,SUCCESS,1,28.7,5.71,OT_09,0,0,0,0,0
VPN_0536,2026-08-04 16:06:00,VENDOR_11,USER_11,10.20.11.231,DEV_11_A,Windhoek,SUCCESS,1,15.5,1.5,OT_02,0,0,0,0,0
VPN_1670,2026-08-04 16:15:00,VENDOR_02,USER_02,10.20.2.240,DEV_02_A,Windhoek,SUCCESS,1,30.5,3.11,OT_08,0,0,0,0,0
VPN_0503,2026-08-04 16:59:00,VENDOR_02,USER_02,10.20.2.216,DEV_02_A,Windhoek,SUCCESS,1,27.2,3.94,OT_05,0,0,0,1,0
VPN_1776,2026-08-04 17:04:00,VENDOR_12,USER_12,10.20.12.240,DEV_12_A,Windhoek,SUCCESS,1,44.1,11.52,OT_13,0,0,0,0,0
VPN_1900,2026-08-04 17:19:00,VENDOR_02,USER_02,10.20.2.203,DEV_02_A,Erongo,SUCCESS,1,11.1,3.77,OT_14,0,0,0,0,0
VPN_1448,2026-08-04 17:28:00,VENDOR_09,USER_09,198.51.100.159,DEV_EXT_911,Unknown,SUCCESS,0,99.3,75.42,OT_10,0,1,0,1,1
VPN_0738,2026-08-04 18:52:00,VENDOR_03,USER_03,10.20.3.216,DEV_03_A,Windhoek,SUCCESS,1,26.0,3.8,OT_09,0,0,0,0,0
VPN_0940,2026-08-04 19:07:00,VENDOR_10,USER_10,10.20.10.163,DEV_10_A,Erongo,SUCCESS,1,35.2,37.98,OT_03,0,0,0,0,0
VPN_0795,2026-08-04 19:50:00,VENDOR_11,USER_11,10.20.11.125,DEV_11_A,Windhoek,SUCCESS,1,26.2,3.36,OT_15,0,0,1,0,0
VPN_1330,2026-08-04 20:29:00,VENDOR_09,USER_09,10.20.9.6,DEV_09_A,Windhoek,FAIL,1,32.3,3.1,OT_14,1,0,0,0,0
VPN_1063,2026-08-04 20:38:00,VENDOR_05,USER_05,10.20.5.10,DEV_05_A,Windhoek,SUCCESS,0,14.1,9.96,OT_05,1,0,0,0,0
VPN_1237,2026-08-04 20:51:00,VENDOR_09,USER_09,10.20.9.179,DEV_09_A,Windhoek,SUCCESS,1,37.7,2.64,OT_06,1,0,0,0,0
VPN_1255,2026-08-04 21:13:00,VENDOR_12,USER_12,10.20.12.201,DEV_12_A,Windhoek,SUCCESS,1,32.9,5.17,OT_03,1,0,0,0,0
VPN_1265,2026-08-04 21:20:00,VENDOR_12,USER_12,10.20.12.206,DEV_12_A,Erongo,SUCCESS,1,21.5,3.39,OT_13,1,0,0,0,0
VPN_1353,2026-08-04 21:34:00,VENDOR_07,USER_07,10.20.7.167,DEV_07_A,Windhoek,SUCCESS,1,47.8,5.11,OT_15,1,0,0,0,0
VPN_0849,2026-08-04 21:37:00,VENDOR_02,USER_02,198.51.100.251,DEV_EXT_787,Outside Namibia,SUCCESS,1,91.4,110.2,OT_08,1,1,3,1,1
VPN_0680,2026-08-04 22:30:00,VENDOR_09,USER_09,10.20.9.19,DEV_09_A,Erongo,FAIL,1,8.3,1.62,OT_05,1,0,0,0,0
VPN_1241,2026-08-04 22:49:00,VENDOR_10,USER_10,10.20.10.18,DEV_10_A,Erongo,SUCCESS,1,11.9,5.07,OT_13,1,0,0,0,0
VPN_1928,2026-08-04 22:52:00,VENDOR_02,USER_02,10.20.2.233,DEV_02_A,Windhoek,SUCCESS,1,25.7,3.62,OT_10,1,0,0,0,0
VPN_0176,2026-08-04 22:53:00,VENDOR_07,USER_07,10.20.7.28,DEV_EXT_992,Windhoek,SUCCESS,1,25.6,10.9,OT_13,1,1,1,0,0
VPN_0274,2026-08-04 22:59:00,VENDOR_08,USER_08,10.20.8.215,DEV_08_A,Windhoek,SUCCESS,1,32.2,17.71,OT_04,1,0,1,0,0
VPN_1692,2026-08-04 23:19:00,VENDOR_04,USER_04,10.20.4.127,DEV_04_A,Windhoek,SUCCESS,1,29.8,2.5,OT_09,1,0,0,1,0
VPN_0377,2026-08-04 23:38:00,VENDOR_07,USER_07,10.20.7.71,DEV_07_A,Windhoek,SUCCESS,1,45.2,2.31,OT_08,1,0,0,0,0
VPN_1404,2026-08-05 00:14:00,VENDOR_02,USER_02,10.20.2.16,DEV_02_A,Windhoek,SUCCESS,1,7.8,1.24,OT_10,1,0,1,0,0
VPN_0051,2026-08-05 01:00:00,VENDOR_08,USER_08,10.20.8.197,DEV_08_A,Windhoek,SUCCESS,1,26.0,4.12,OT_06,1,0,0,0,0
VPN_0249,2026-08-05 01:25:00,VENDOR_05,USER_05,10.20.5.8,DEV_05_A,Windhoek,SUCCESS,1,39.0,10.06,OT_12,1,0,1,0,0
VPN_0303,2026-08-05 02:26:00,VENDOR_09,USER_09,10.20.9.224,DEV_09_A,Windhoek,SUCCESS,1,32.1,4.05,OT_15,1,0,0,0,0
VPN_0062,2026-08-05 02:29:00,VENDOR_01,USER_01,10.20.1.151,DEV_01_A,Windhoek,SUCCESS,1,37.3,15.46,OT_10,1,0,0,0,0
VPN_0690,2026-08-05 02:33:00,VENDOR_02,USER_02,10.20.2.55,DEV_02_A,Windhoek,SUCCESS,1,36.1,4.16,OT_02,1,0,2,0,0
VPN_0342,2026-08-05 02:46:00,VENDOR_11,USER_11,10.20.11.47,DEV_11_A,Windhoek,SUCCESS,1,9.8,3.31,OT_06,1,0,1,0,0
VPN_0486,2026-08-05 03:02:00,VENDOR_06,USER_06,10.20.6.210,DEV_06_A,Windhoek,SUCCESS,1,26.7,17.61,OT_03,1,0,1,0,0
VPN_0381,2026-08-05 03:42:00,VENDOR_06,USER_06,10.20.6.136,DEV_06_A,Windhoek,SUCCESS,1,38.0,11.45,OT_01,1,0,0,0,0
VPN_0162,2026-08-05 04:10:00,VENDOR_02,USER_02,10.20.2.86,DEV_02_A,Windhoek,SUCCESS,0,34.8,2.65,OT_04,1,0,1,0,0
VPN_1041,2026-08-05 04:31:00,VENDOR_11,USER_11,10.20.11.103,DEV_11_A,Windhoek,SUCCESS,0,38.6,2.14,OT_03,1,0,0,0,0
VPN_1596,2026-08-05 04:36:00,VENDOR_04,USER_04,10.20.4.187,DEV_04_A,Windhoek,SUCCESS,1,35.0,2.84,OT_03,1,0,0,0,0
VPN_0291,2026-08-05 04:45:00,VENDOR_03,USER_03,10.20.3.143,DEV_03_A,Windhoek,SUCCESS,1,29.4,8.37,OT_04,1,0,0,0,0
VPN_1315,2026-08-05 05:06:00,VENDOR_05,USER_05,10.20.5.228,DEV_05_A,Erongo,SUCCESS,1,24.6,7.14,OT_09,1,0,0,0,0
VPN_1855,2026-08-05 05:09:00,VENDOR_11,USER_11,10.20.11.136,DEV_11_A,Windhoek,SUCCESS,1,41.3,1.79,OT_04,1,0,2,0,0
VPN_0147,2026-08-05 05:30:00,VENDOR_11,USER_11,10.20.11.243,DEV_11_A,Windhoek,SUCCESS,0,29.1,9.53,OT_13,1,0,1,0,0
VPN_1126,2026-08-05 05:38:00,VENDOR_07,USER_07,10.20.7.215,DEV_07_A,Erongo,SUCCESS,1,25.7,12.05,OT_06,1,0,0,0,0
VPN_0154,2026-08-05 07:06:00,VENDOR_12,USER_12,10.20.12.10,DEV_12_A,Windhoek,SUCCESS,1,19.1,5.79,OT_05,0,0,0,0,0
VPN_1974,2026-08-05 07:43:00,VENDOR_09,USER_09,10.20.9.118,DEV_09_A,Windhoek,SUCCESS,1,39.3,3.97,OT_05,0,0,1,0,0
VPN_1480,2026-08-05 08:26:00,VENDOR_06,USER_06,10.20.6.58,DEV_06_A,Windhoek,SUCCESS,1,34.0,25.99,OT_10,0,0,0,0,0
VPN_1008,2026-08-05 08:48:00,VENDOR_11,USER_11,10.20.11.192,DEV_11_A,Windhoek,SUCCESS,1,31.1,9.92,OT_01,0,0,0,0,0
VPN_0639,2026-08-05 09:13:00,VENDOR_06,USER_06,10.20.6.132,DEV_06_A,Windhoek,SUCCESS,1,41.7,7.06,OT_01,0,0,0,0,0
VPN_1765,2026-08-05 10:21:00,VENDOR_09,USER_09,198.51.100.55,DEV_EXT_820,Unknown,SUCCESS,1,110.1,36.59,OT_07,0,1,4,0,1
VPN_0280,2026-08-05 10:54:00,VENDOR_04,USER_04,10.20.4.213,DEV_04_A,Windhoek,SUCCESS,1,56.0,2.27,OT_04,0,0,0,0,0
VPN_1587,2026-08-05 11:17:00,VENDOR_10,USER_10,10.20.10.55,DEV_10_A,Erongo,SUCCESS,1,49.1,2.76,OT_11,0,0,1,0,0
VPN_1040,2026-08-05 12:24:00,VENDOR_06,USER_06,10.20.6.116,DEV_06_A,Windhoek,SUCCESS,1,37.3,4.96,OT_13,0,0,0,0,0
VPN_0465,2026-08-05 13:07:00,VENDOR_07,USER_07,10.20.7.152,DEV_07_A,Windhoek,SUCCESS,1,35.2,17.72,OT_10,0,0,0,0,0
VPN_0088,2026-08-05 13:14:00,VENDOR_12,USER_12,10.20.12.121,DEV_12_A,Windhoek,SUCCESS,1,20.9,16.95,OT_07,0,0,1,0,1
VPN_0054,2026-08-05 13:23:00,VENDOR_12,USER_12,10.20.12.34,DEV_12_A,Erongo,SUCCESS,1,12.8,1.02,OT_05,0,0,0,0,0
VPN_1308,2026-08-05 14:48:00,VENDOR_07,USER_07,10.20.7.244,DEV_07_A,Windhoek,SUCCESS,1,46.4,8.78,OT_09,0,0,0,0,0
VPN_1128,2026-08-05 15:25:00,VENDOR_07,USER_07,10.20.7.213,DEV_07_A,Windhoek,SUCCESS,0,15.7,6.74,OT_13,0,0,0,0,0
VPN_1756,2026-08-05 15:48:00,VENDOR_09,USER_09,10.20.9.51,DEV_EXT_672,Windhoek,SUCCESS,1,28.0,2.47,OT_06,0,1,0,0,0
VPN_0916,2026-08-05 16:01:00,VENDOR_11,USER_11,10.20.11.151,DEV_11_A,Windhoek,SUCCESS,1,18.1,6.41,OT_01,0,0,1,0,0
VPN_0881,2026-08-05 17:40:00,VENDOR_05,USER_05,10.20.5.163,DEV_05_A,Windhoek,SUCCESS,1,12.3,6.79,OT_02,0,0,1,0,0
VPN_0655,2026-08-05 17:58:00,VENDOR_01,USER_01,10.20.1.237,DEV_01_A,Windhoek,SUCCESS,1,33.7,12.19,OT_02,0,0,0,0,0
VPN_0868,2026-08-05 18:33:00,VENDOR_07,USER_07,10.20.7.69,DEV_07_A,Windhoek,SUCCESS,1,32.8,8.94,OT_14,0,0,0,0,0
VPN_1614,2026-08-05 20:23:00,VENDOR_05,USER_05,10.20.5.88,DEV_05_A,Windhoek,SUCCESS,1,35.0,5.34,OT_15,1,0,0,0,0
VPN_0936,2026-08-05 20:34:00,VENDOR_03,USER_03,10.20.3.45,DEV_03_A,Windhoek,SUCCESS,1,39.6,6.26,OT_07,1,0,0,0,0
VPN_1935,2026-08-05 21:10:00,VENDOR_08,USER_08,10.20.8.194,DEV_08_A,Windhoek,SUCCESS,1,41.9,1.07,OT_11,1,0,1,0,0
VPN_0771,2026-08-05 21:14:00,VENDOR_03,USER_03,10.20.3.184,DEV_03_A,Windhoek,SUCCESS,1,24.3,10.49,OT_07,1,0,0,0,0
VPN_1727,2026-08-05 21:22:00,VENDOR_05,USER_05,10.20.5.23,DEV_05_A,Windhoek,SUCCESS,1,21.5,2.66,OT_14,1,0,0,0,0
VPN_1151,2026-08-05 21:30:00,VENDOR_07,USER_07,10.20.7.81,DEV_07_A,Windhoek,SUCCESS,1,26.2,1.32,OT_05,1,0,0,0,0
VPN_0374,2026-08-05 22:27:00,VENDOR_10,USER_10,10.20.10.114,DEV_10_A,Windhoek,SUCCESS,1,46.2,5.94,OT_13,1,0,0,0,0
VPN_0533,2026-08-05 22:30:00,VENDOR_08,USER_08,10.20.8.242,DEV_08_A,Erongo,SUCCESS,1,27.5,8.12,OT_13,1,0,0,0,0
VPN_0724,2026-08-05 22:33:00,VENDOR_07,USER_07,10.20.7.242,DEV_07_A,Windhoek,SUCCESS,1,47.6,16.33,OT_02,1,0,0,0,0
VPN_1859,2026-08-05 23:04:00,VENDOR_01,USER_01,10.20.1.187,DEV_01_A,Erongo,SUCCESS,1,41.7,4.5,OT_03,1,0,0,0,0
VPN_1757,2026-08-05 23:59:00,VENDOR_01,USER_01,10.20.1.84,DEV_01_A,Windhoek,SUCCESS,1,21.7,5.52,OT_01,1,0,0,0,0
VPN_0722,2026-08-06 00:02:00,VENDOR_10,USER_10,198.51.100.57,DEV_EXT_276,Unknown,SUCCESS,0,77.1,31.89,OT_02,1,1,2,0,1
VPN_0997,2026-08-06 00:15:00,VENDOR_01,USER_01,198.51.100.170,DEV_EXT_438,Outside Namibia,FAIL,0,112.8,68.63,OT_14,1,1,3,1,1
VPN_0495,2026-08-06 00:38:00,VENDOR_06,USER_06,10.20.6.24,DEV_06_A,Erongo,SUCCESS,1,26.4,7.62,OT_02,1,0,0,0,1
VPN_1897,2026-08-06 01:07:00,VENDOR_11,USER_11,10.20.11.25,DEV_11_A,Windhoek,SUCCESS,1,19.9,23.74,OT_06,1,0,1,0,0
VPN_0920,2026-08-06 02:00:00,VENDOR_09,USER_09,10.20.9.215,DEV_09_A,Windhoek,FAIL,1,22.0,13.37,OT_07,1,0,0,0,0
VPN_1166,2026-08-06 02:28:00,VENDOR_03,USER_03,10.20.3.218,DEV_03_A,Windhoek,SUCCESS,1,38.9,3.72,OT_08,1,0,0,0,0
VPN_0860,2026-08-06 02:31:00,VENDOR_08,USER_08,10.20.8.214,DEV_08_A,Windhoek,SUCCESS,1,11.4,42.24,OT_06,1,0,0,0,0
VPN_1202,2026-08-06 02:32:00,VENDOR_10,USER_10,10.20.10.136,DEV_10_A,Windhoek,SUCCESS,1,41.3,3.31,OT_14,1,0,0,0,0
VPN_1498,2026-08-06 02:50:00,VENDOR_07,USER_07,10.20.7.17,DEV_07_A,Erongo,SUCCESS,1,57.4,15.26,OT_06,1,0,0,0,0
VPN_1511,2026-08-06 03:13:00,VENDOR_12,USER_12,10.20.12.33,DEV_12_A,Windhoek,SUCCESS,1,25.7,5.38,OT_13,1,0,0,0,0
VPN_1425,2026-08-06 03:29:00,VENDOR_06,USER_06,10.20.6.167,DEV_06_A,Windhoek,SUCCESS,1,51.7,3.03,OT_03,1,0,0,0,0
VPN_0340,2026-08-06 04:10:00,VENDOR_11,USER_11,10.20.11.227,DEV_11_A,Windhoek,SUCCESS,1,26.5,9.69,OT_06,1,0,0,1,0
VPN_0469,2026-08-06 04:34:00,VENDOR_08,USER_08,10.20.8.180,DEV_08_A,Windhoek,SUCCESS,1,43.3,3.28,OT_13,1,0,0,0,0
VPN_1204,2026-08-06 05:08:00,VENDOR_09,USER_09,10.20.9.9,DEV_09_A,Windhoek,SUCCESS,1,28.6,2.88,OT_05,1,0,0,0,0
