telemetry_id,timestamp,asset_id,sensor_type,value,set_point,deviation,command_count,state,anomaly_flag
TEL_1101,2026-08-22 01:17:00,OT_03,chlorine_mg_l,0.989,0.7,0.289,10,ALARM,1
TEL_0555,2026-08-22 02:14:00,OT_05,reservoir_level_pct,76.504,72.0,4.504,1,NORMAL,0
TEL_0427,2026-08-22 02:40:00,OT_09,reservoir_level_pct,56.962,72.0,15.038,2,NORMAL,0
TEL_0674,2026-08-22 03:16:00,OT_06,chlorine_mg_l,0.714,0.7,0.014,0,NORMAL,0
TEL_1290,2026-08-22 04:07:00,OT_13,reservoir_level_pct,66.508,72.0,5.492,0,NORMAL,0
TEL_1113,2026-08-22 04:18:00,OT_10,reservoir_level_pct,84.322,72.0,12.322,2,NORMAL,0
TEL_0971,2026-08-22 06:36:00,OT_02,reservoir_level_pct,65.189,72.0,6.811,1,NORMAL,0
TEL_0649,2026-08-22 06:48:00,OT_15,flow_lps,168.093,210.0,41.907,1,NORMAL,0
TEL_1170,2026-08-22 06:59:00,OT_07,flow_lps,156.703,210.0,53.297,2,NORMAL,0
TEL_1214,2026-08-22 08:08:00,OT_07,chlorine_mg_l,1.019,0.7,0.319,9,ALARM,1
TEL_0924,2026-08-22 08:31:00,OT_07,pressure_bar,2.718,4.0,1.282,1,NORMAL,0
TEL_0313,2026-08-22 08:48:00,OT_12,chlorine_mg_l,0.771,0.7,0.071,1,NORMAL,0
TEL_0383,2026-08-22 08:50:00,OT_15,chlorine_mg_l,0.773,0.7,0.073,1,NORMAL,0
TEL_0740,2026-08-22 08:58:00,OT_14,chlorine_mg_l,0.731,0.7,0.031,1,NORMAL,0
TEL_0816,2026-08-22 09:09:00,OT_13,flow_lps,172.506,210.0,37.494,1,NORMAL,0
TEL_1004,2026-08-22 10:01:00,OT_13,flow_lps,201.232,210.0,8.768,0,NORMAL,0
TEL_1418,2026-08-22 10:25:00,OT_07,chlorine_mg_l,0.609,0.7,0.091,1,NORMAL,0
TEL_0367,2026-08-22 10:31:00,OT_05,reservoir_level_pct,65.322,72.0,6.678,2,NORMAL,0
TEL_1478,2026-08-22 10:57:00,OT_10,flow_lps,223.226,210.0,13.226,1,NORMAL,0
TEL_0783,2026-08-22 11:11:00,OT_14,flow_lps,224.64,210.0,14.64,0,NORMAL,0
TEL_1303,2026-08-22 11:59:00,OT_13,chlorine_mg_l,0.855,0.7,0.155,1,NORMAL,0
TEL_1049,2026-08-22 12:47:00,OT_03,pressure_bar,4.119,4.0,0.119,1,NORMAL,0
TEL_0791,2026-08-22 13:14:00,OT_11,reservoir_level_pct,67.197,72.0,4.803,1,NORMAL,0
TEL_1318,2026-08-22 13:23:00,OT_06,pressure_bar,3.125,4.0,0.875,2,NORMAL,0
TEL_1277,2026-08-22 13:55:00,OT_09,chlorine_mg_l,0.72,0.7,0.02,0,NORMAL,0
TEL_0090,2026-08-22 14:03:00,OT_04,pressure_bar,4.707,4.0,0.707,0,NORMAL,0
TEL_0057,2026-08-22 16:50:00,OT_04,chlorine_mg_l,0.726,0.7,0.026,0,NORMAL,0
TEL_1119,2026-08-22 16:56:00,OT_07,reservoir_level_pct,78.026,72.0,6.026,0,NORMAL,0
TEL_0158,2026-08-22 17:30:00,OT_10,pressure_bar,3.491,4.0,0.509,0,NORMAL,0
TEL_0492,2026-08-22 18:15:00,OT_05,chlorine_mg_l,0.568,0.7,0.132,3,NORMAL,0
TEL_1026,2026-08-22 19:09:00,OT_08,pressure_bar,3.868,4.0,0.132,4,NORMAL,0
TEL_0662,2026-08-22 19:11:00,OT_11,chlorine_mg_l,0.659,0.7,0.041,1,NORMAL,0
TEL_0567,2026-08-22 19:12:00,OT_12,chlorine_mg_l,0.706,0.7,0.006,0,NORMAL,0
TEL_1217,2026-08-22 19:33:00,OT_06,chlorine_mg_l,0.618,0.7,0.082,3,NORMAL,0
TEL_1208,2026-08-22 19:35:00,OT_09,flow_lps,264.95,210.0,54.95,0,NORMAL,0
TEL_0852,2026-08-22 20:09:00,OT_03,flow_lps,207.738,210.0,2.262,3,NORMAL,0
TEL_0448,2026-08-22 20:18:00,OT_12,flow_lps,182.442,210.0,27.558,1,NORMAL,0
TEL_0578,2026-08-22 20:32:00,OT_15,pressure_bar,5.003,4.0,1.003,2,NORMAL,0
TEL_1092,2026-08-22 20:36:00,OT_06,flow_lps,211.051,210.0,1.051,1,NORMAL,0
TEL_0482,2026-08-22 21:05:00,OT_10,flow_lps,224.727,210.0,14.727,1,NORMAL,0
TEL_0148,2026-08-22 21:32:00,OT_09,reservoir_level_pct,73.895,72.0,1.895,2,NORMAL,0
TEL_1158,2026-08-22 21:43:00,OT_02,reservoir_level_pct,80.961,72.0,8.961,0,NORMAL,0
TEL_0643,2026-08-22 21:53:00,OT_08,flow_lps,257.419,210.0,47.419,2,NORMAL,0
TEL_0621,2026-08-22 21:55:00,OT_07,flow_lps,180.358,210.0,29.642,1,NORMAL,0
TEL_0950,2026-08-22 22:03:00,OT_07,pressure_bar,3.803,4.0,0.197,2,NORMAL,0
TEL_0360,2026-08-22 23:19:00,OT_01,chlorine_mg_l,0.71,0.7,0.01,3,NORMAL,0
TEL_0061,2026-08-22 23:29:00,OT_15,reservoir_level_pct,69.077,72.0,2.923,1,NORMAL,0
TEL_0211,2026-08-22 23:39:00,OT_07,pressure_bar,3.879,4.0,0.121,2,NORMAL,0
TEL_0479,2026-08-23 00:11:00,OT_07,chlorine_mg_l,0.728,0.7,0.028,0,NORMAL,0
TEL_0286,2026-08-23 00:30:00,OT_04,flow_lps,154.705,210.0,55.295,0,NORMAL,0
TEL_0472,2026-08-23 00:44:00,OT_10,chlorine_mg_l,0.589,0.7,0.111,1,NORMAL,0
TEL_1356,2026-08-23 01:49:00,OT_13,flow_lps,160.395,210.0,49.605,0,NORMAL,0
TEL_0884,2026-08-23 02:21:00,OT_15,flow_lps,248.622,210.0,38.622,5,NORMAL,0
TEL_1441,2026-08-23 03:11:00,OT_03,flow_lps,187.255,210.0,22.745,0,NORMAL,0
TEL_0026,2026-08-23 03:31:00,OT_09,flow_lps,177.006,210.0,32.994,1,NORMAL,0
TEL_0440,2026-08-23 04:08:00,OT_01,chlorine_mg_l,0.608,0.7,0.092,0,NORMAL,0
TEL_0875,2026-08-23 04:32:00,OT_03,flow_lps,192.205,210.0,17.795,0,NORMAL,0
TEL_0039,2026-08-23 04:57:00,OT_07,chlorine_mg_l,0.701,0.7,0.001,0,NORMAL,0
TEL_0029,2026-08-23 05:05:00,OT_12,pressure_bar,5.816,4.0,1.816,3,ALARM,1
TEL_0637,2026-08-23 06:03:00,OT_13,chlorine_mg_l,0.678,0.7,0.022,0,NORMAL,0
TEL_0205,2026-08-23 06:07:00,OT_07,flow_lps,190.656,210.0,19.344,1,NORMAL,0
TEL_0780,2026-08-23 06:28:00,OT_08,chlorine_mg_l,0.719,0.7,0.019,0,NORMAL,0
TEL_0624,2026-08-23 06:35:00,OT_10,pressure_bar,3.856,4.0,0.144,0,NORMAL,0
TEL_0992,2026-08-23 06:59:00,OT_06,pressure_bar,3.986,4.0,0.014,0,NORMAL,0
TEL_0162,2026-08-23 07:03:00,OT_02,reservoir_level_pct,84.787,72.0,12.787,2,NORMAL,0
TEL_0909,2026-08-23 07:49:00,OT_12,flow_lps,177.207,210.0,32.793,0,NORMAL,0
TEL_0495,2026-08-23 08:35:00,OT_15,pressure_bar,4.354,4.0,0.354,0,NORMAL,0
TEL_0129,2026-08-23 08:48:00,OT_15,reservoir_level_pct,84.404,72.0,12.404,3,NORMAL,0
TEL_0964,2026-08-23 08:49:00,OT_12,pressure_bar,3.337,4.0,0.663,1,NORMAL,0
TEL_0398,2026-08-23 09:11:00,OT_13,flow_lps,177.212,210.0,32.788,1,NORMAL,0
TEL_0948,2026-08-23 09:41:00,OT_07,flow_lps,260.072,210.0,50.072,3,NORMAL,0
TEL_0711,2026-08-23 09:53:00,OT_13,pressure_bar,4.222,4.0,0.222,4,NORMAL,0
TEL_0319,2026-08-23 10:02:00,OT_11,pressure_bar,3.431,4.0,0.569,3,NORMAL,0
TEL_1422,2026-08-23 10:20:00,OT_09,flow_lps,189.35,210.0,20.65,3,NORMAL,0
TEL_1073,2026-08-23 10:27:00,OT_04,pressure_bar,3.872,4.0,0.128,2,NORMAL,0
TEL_0736,2026-08-23 10:32:00,OT_09,chlorine_mg_l,0.599,0.7,0.101,2,NORMAL,0
TEL_0236,2026-08-23 10:45:00,OT_07,flow_lps,214.254,210.0,4.254,2,NORMAL,0
TEL_0314,2026-08-23 10:58:00,OT_13,chlorine_mg_l,0.588,0.7,0.112,1,NORMAL,0
TEL_1355,2026-08-23 11:15:00,OT_12,pressure_bar,4.696,4.0,0.696,0,NORMAL,0
TEL_0496,2026-08-23 12:02:00,OT_13,reservoir_level_pct,82.104,72.0,10.104,0,NORMAL,0
TEL_0343,2026-08-23 15:31:00,OT_11,pressure_bar,4.041,4.0,0.041,0,NORMAL,0
TEL_0809,2026-08-23 15:44:00,OT_05,pressure_bar,3.609,4.0,0.391,3,NORMAL,0
TEL_1143,2026-08-23 15:44:00,OT_12,pressure_bar,4.133,4.0,0.133,3,NORMAL,0
TEL_1197,2026-08-23 16:10:00,OT_01,reservoir_level_pct,66.011,72.0,5.989,3,NORMAL,0
TEL_1164,2026-08-23 16:44:00,OT_14,chlorine_mg_l,1.027,0.7,0.327,5,ALARM,1
TEL_0271,2026-08-23 16:49:00,OT_12,reservoir_level_pct,70.602,72.0,1.398,1,NORMAL,0
TEL_0247,2026-08-23 17:45:00,OT_14,reservoir_level_pct,70.546,72.0,1.454,2,NORMAL,0
TEL_1107,2026-08-23 17:57:00,OT_13,chlorine_mg_l,0.68,0.7,0.02,1,NORMAL,0
TEL_0177,2026-08-23 18:16:00,OT_14,pressure_bar,4.537,4.0,0.537,0,NORMAL,0
TEL_1273,2026-08-23 18:50:00,OT_08,chlorine_mg_l,0.635,0.7,0.065,0,NORMAL,0
TEL_0867,2026-08-23 18:59:00,OT_13,reservoir_level_pct,70.211,72.0,1.789,0,NORMAL,0
TEL_0280,2026-08-23 20:28:00,OT_06,flow_lps,195.751,210.0,14.249,2,NORMAL,0
TEL_0846,2026-08-23 20:47:00,OT_08,chlorine_mg_l,0.742,0.7,0.042,0,NORMAL,0
TEL_0604,2026-08-23 21:15:00,OT_14,chlorine_mg_l,0.639,0.7,0.061,1,NORMAL,0
TEL_1461,2026-08-23 21:32:00,OT_07,pressure_bar,3.571,4.0,0.429,2,NORMAL,0
TEL_1370,2026-08-23 21:40:00,OT_13,pressure_bar,4.793,4.0,0.793,4,NORMAL,0
TEL_0646,2026-08-23 22:19:00,OT_03,chlorine_mg_l,0.727,0.7,0.027,1,NORMAL,0
TEL_0615,2026-08-23 22:19:00,OT_11,pressure_bar,4.204,4.0,0.204,2,NORMAL,0
TEL_0742,2026-08-23 22:55:00,OT_06,reservoir_level_pct,69.702,72.0,2.298,0,NORMAL,0
TEL_1483,2026-08-23 22:57:00,OT_05,chlorine_mg_l,0.889,0.7,0.189,1,NORMAL,0
TEL_0692,2026-08-23 23:31:00,OT_08,reservoir_level_pct,84.316,72.0,12.316,5,NORMAL,0
TEL_0743,2026-08-24 00:25:00,OT_12,reservoir_level_pct,71.329,72.0,0.671,1,NORMAL,0
TEL_0392,2026-08-24 00:31:00,OT_01,reservoir_level_pct,50.834,72.0,21.166,2,NORMAL,0
TEL_1171,2026-08-24 00:32:00,OT_01,pressure_bar,3.505,4.0,0.495,0,NORMAL,0
TEL_0617,2026-08-24 00:44:00,OT_11,reservoir_level_pct,74.673,72.0,2.673,2,NORMAL,0
TEL_1136,2026-08-24 01:11:00,OT_12,pressure_bar,4.533,4.0,0.533,2,NORMAL,0
TEL_0754,2026-08-24 02:24:00,OT_01,pressure_bar,4.44,4.0,0.44,0,NORMAL,0
TEL_0456,2026-08-24 02:42:00,OT_05,chlorine_mg_l,0.582,0.7,0.118,1,NORMAL,0
TEL_0869,2026-08-24 03:07:00,OT_11,chlorine_mg_l,0.69,0.7,0.01,1,NORMAL,0
TEL_0152,2026-08-24 03:10:00,OT_08,reservoir_level_pct,81.797,72.0,9.797,0,NORMAL,0
TEL_0310,2026-08-24 04:00:00,OT_14,flow_lps,234.645,210.0,24.645,3,NORMAL,0
TEL_0735,2026-08-24 04:38:00,OT_11,chlorine_mg_l,0.725,0.7,0.025,1,NORMAL,0
TEL_0194,2026-08-24 05:14:00,OT_08,pressure_bar,3.958,4.0,0.042,5,NORMAL,0
TEL_0912,2026-08-24 05:25:00,OT_05,chlorine_mg_l,0.668,0.7,0.032,0,NORMAL,0
TEL_0502,2026-08-24 05:36:00,OT_10,chlorine_mg_l,0.612,0.7,0.088,2,NORMAL,0
TEL_0577,2026-08-24 05:45:00,OT_14,flow_lps,196.734,210.0,13.266,1,NORMAL,0
TEL_0420,2026-08-24 06:44:00,OT_03,reservoir_level_pct,77.704,72.0,5.704,0,NORMAL,0
TEL_0333,2026-08-24 06:54:00,OT_09,reservoir_level_pct,77.159,72.0,5.159,0,NORMAL,0
TEL_1222,2026-08-24 07:04:00,OT_05,flow_lps,210.92,210.0,0.92,1,NORMAL,0
TEL_0023,2026-08-24 07:11:00,OT_08,chlorine_mg_l,0.581,0.7,0.119,0,NORMAL,0
TEL_0607,2026-08-24 07:28:00,OT_14,chlorine_mg_l,0.625,0.7,0.075,0,NORMAL,0
TEL_1131,2026-08-24 07:39:00,OT_03,chlorine_mg_l,0.805,0.7,0.105,2,NORMAL,0
TEL_1146,2026-08-24 07:41:00,OT_13,chlorine_mg_l,0.744,0.7,0.044,0,NORMAL,0
TEL_0373,2026-08-24 07:48:00,OT_09,reservoir_level_pct,72.16,72.0,0.16,0,NORMAL,0
TEL_1147,2026-08-24 08:11:00,OT_06,flow_lps,235.959,210.0,25.959,1,NORMAL,0
TEL_1495,2026-08-24 10:32:00,OT_08,chlorine_mg_l,0.822,0.7,0.122,2,NORMAL,0
TEL_0394,2026-08-24 10:37:00,OT_10,flow_lps,235.897,210.0,25.897,1,NORMAL,0
TEL_1430,2026-08-24 10:47:00,OT_05,pressure_bar,4.028,4.0,0.028,2,NORMAL,0
TEL_1128,2026-08-24 10:49:00,OT_13,reservoir_level_pct,78.204,72.0,6.204,1,NORMAL,0
TEL_0279,2026-08-24 11:02:00,OT_02,chlorine_mg_l,0.634,0.7,0.066,2,NORMAL,0
TEL_1497,2026-08-24 11:54:00,OT_13,reservoir_level_pct,66.795,72.0,5.205,4,NORMAL,0
TEL_1048,2026-08-24 13:03:00,OT_01,flow_lps,194.752,210.0,15.248,3,NORMAL,0
TEL_1400,2026-08-24 13:08:00,OT_10,pressure_bar,3.843,4.0,0.157,1,NORMAL,0
TEL_0806,2026-08-24 13:32:00,OT_08,chlorine_mg_l,0.767,0.7,0.067,1,NORMAL,0
TEL_0175,2026-08-24 13:53:00,OT_14,pressure_bar,3.722,4.0,0.278,0,NORMAL,0
TEL_0581,2026-08-24 14:11:00,OT_07,flow_lps,199.797,210.0,10.203,0,NORMAL,0
TEL_1209,2026-08-24 14:42:00,OT_05,flow_lps,250.093,210.0,40.093,1,NORMAL,0
TEL_1030,2026-08-24 14:53:00,OT_05,flow_lps,206.76,210.0,3.24,0,NORMAL,0
TEL_0072,2026-08-24 14:57:00,OT_02,flow_lps,198.606,210.0,11.394,2,NORMAL,0
TEL_0586,2026-08-24 15:37:00,OT_10,reservoir_level_pct,78.646,72.0,6.646,0,NORMAL,0
TEL_0984,2026-08-24 16:09:00,OT_07,pressure_bar,4.185,4.0,0.185,0,NORMAL,0
TEL_0868,2026-08-24 16:46:00,OT_14,reservoir_level_pct,83.564,72.0,11.564,0,NORMAL,0
TEL_0715,2026-08-24 16:55:00,OT_02,flow_lps,205.997,210.0,4.003,0,NORMAL,0
TEL_0193,2026-08-24 17:03:00,OT_08,pressure_bar,4.303,4.0,0.303,1,NORMAL,0
TEL_1306,2026-08-24 17:47:00,OT_06,flow_lps,295.88,210.0,85.88,9,ALARM,1
TEL_0376,2026-08-24 18:12:00,OT_06,chlorine_mg_l,0.676,0.7,0.024,1,NORMAL,0
TEL_0050,2026-08-24 18:17:00,OT_13,flow_lps,178.647,210.0,31.353,1,NORMAL,0
TEL_0278,2026-08-24 18:45:00,OT_10,reservoir_level_pct,84.781,72.0,12.781,0,NORMAL,0
TEL_0024,2026-08-24 18:52:00,OT_02,pressure_bar,3.747,4.0,0.253,3,NORMAL,0
TEL_0833,2026-08-24 20:37:00,OT_15,reservoir_level_pct,95.918,72.0,23.918,1,NORMAL,0
TEL_0813,2026-08-24 21:13:00,OT_03,chlorine_mg_l,0.73,0.7,0.03,1,NORMAL,0
TEL_0859,2026-08-24 22:03:00,OT_09,chlorine_mg_l,0.68,0.7,0.02,1,NORMAL,0
TEL_0244,2026-08-24 22:15:00,OT_11,reservoir_level_pct,85.819,72.0,13.819,4,NORMAL,0
TEL_1144,2026-08-24 22:22:00,OT_05,reservoir_level_pct,66.536,72.0,5.464,2,NORMAL,0
TEL_0335,2026-08-24 22:44:00,OT_11,chlorine_mg_l,0.549,0.7,0.151,3,NORMAL,0
TEL_1312,2026-08-24 22:47:00,OT_13,chlorine_mg_l,0.695,0.7,0.005,1,NORMAL,0
TEL_1014,2026-08-24 23:12:00,OT_03,reservoir_level_pct,65.415,72.0,6.585,3,NORMAL,0
TEL_0731,2026-08-25 00:29:00,OT_11,reservoir_level_pct,61.387,72.0,10.613,1,NORMAL,0
TEL_0720,2026-08-25 01:37:00,OT_09,flow_lps,224.683,210.0,14.683,2,NORMAL,0
TEL_0951,2026-08-25 01:54:00,OT_07,chlorine_mg_l,0.635,0.7,0.065,4,NORMAL,0
TEL_0499,2026-08-25 02:10:00,OT_08,chlorine_mg_l,0.696,0.7,0.004,1,NORMAL,0
TEL_1432,2026-08-25 02:19:00,OT_03,pressure_bar,3.462,4.0,0.538,0,NORMAL,0
TEL_1407,2026-08-25 02:34:00,OT_13,chlorine_mg_l,0.655,0.7,0.045,0,NORMAL,0
TEL_0085,2026-08-25 03:54:00,OT_14,flow_lps,216.85,210.0,6.85,2,NORMAL,0
TEL_0897,2026-08-25 04:33:00,OT_07,pressure_bar,4.077,4.0,0.077,0,NORMAL,0
TEL_0533,2026-08-25 05:49:00,OT_14,flow_lps,168.54,210.0,41.46,1,NORMAL,0
TEL_0612,2026-08-25 05:50:00,OT_01,reservoir_level_pct,70.643,72.0,1.357,1,NORMAL,0
TEL_1153,2026-08-25 06:31:00,OT_11,flow_lps,258.43,210.0,48.43,0,NORMAL,0
TEL_0179,2026-08-25 07:02:00,OT_06,flow_lps,197.164,210.0,12.836,1,NORMAL,0
TEL_0571,2026-08-25 07:46:00,OT_07,chlorine_mg_l,0.69,0.7,0.01,1,NORMAL,0
TEL_0173,2026-08-25 08:31:00,OT_03,chlorine_mg_l,0.813,0.7,0.113,1,NORMAL,0
TEL_1406,2026-08-25 08:36:00,OT_09,pressure_bar,4.204,4.0,0.204,1,NORMAL,0
TEL_1265,2026-08-25 08:44:00,OT_08,flow_lps,185.391,210.0,24.609,1,NORMAL,0
TEL_1022,2026-08-25 08:55:00,OT_14,pressure_bar,3.057,4.0,0.943,3,NORMAL,0
TEL_1184,2026-08-25 08:58:00,OT_05,chlorine_mg_l,0.678,0.7,0.022,0,NORMAL,0
TEL_0554,2026-08-25 09:14:00,OT_15,chlorine_mg_l,0.767,0.7,0.067,3,NORMAL,0
TEL_0757,2026-08-25 09:49:00,OT_03,chlorine_mg_l,0.637,0.7,0.063,1,NORMAL,0
TEL_0898,2026-08-25 09:56:00,OT_14,chlorine_mg_l,0.626,0.7,0.074,2,NORMAL,0
TEL_1015,2026-08-25 11:45:00,OT_14,chlorine_mg_l,0.758,0.7,0.058,0,NORMAL,0
TEL_0626,2026-08-25 12:33:00,OT_15,flow_lps,177.654,210.0,32.346,1,NORMAL,0
TEL_0415,2026-08-25 13:10:00,OT_11,reservoir_level_pct,68.507,72.0,3.493,0,NORMAL,0
TEL_0391,2026-08-25 13:11:00,OT_14,reservoir_level_pct,81.485,72.0,9.485,3,NORMAL,0
TEL_0232,2026-08-25 14:19:00,OT_04,flow_lps,229.168,210.0,19.168,2,NORMAL,0
TEL_0639,2026-08-25 14:58:00,OT_14,chlorine_mg_l,0.686,0.7,0.014,2,NORMAL,0
TEL_1190,2026-08-25 17:11:00,OT_15,reservoir_level_pct,74.268,72.0,2.268,1,NORMAL,0
TEL_0289,2026-08-25 17:29:00,OT_04,flow_lps,240.146,210.0,30.146,0,NORMAL,0
TEL_1401,2026-08-25 18:06:00,OT_03,pressure_bar,4.457,4.0,0.457,0,NORMAL,0
TEL_0781,2026-08-25 18:21:00,OT_06,chlorine_mg_l,0.76,0.7,0.06,1,NORMAL,0
TEL_1479,2026-08-25 18:38:00,OT_03,pressure_bar,3.797,4.0,0.203,0,NORMAL,0
TEL_1183,2026-08-25 18:52:00,OT_10,flow_lps,227.18,210.0,17.18,1,NORMAL,0
TEL_1134,2026-08-25 19:10:00,OT_14,flow_lps,162.189,210.0,47.811,2,NORMAL,0
TEL_0021,2026-08-25 20:13:00,OT_06,reservoir_level_pct,74.766,72.0,2.766,0,NORMAL,0
TEL_1059,2026-08-25 20:19:00,OT_06,chlorine_mg_l,0.698,0.7,0.002,2,NORMAL,0
TEL_1393,2026-08-25 20:26:00,OT_14,pressure_bar,4.182,4.0,0.182,3,NORMAL,0
TEL_0113,2026-08-25 21:04:00,OT_02,chlorine_mg_l,0.661,0.7,0.039,2,NORMAL,0
TEL_1443,2026-08-25 21:34:00,OT_13,flow_lps,223.291,210.0,13.291,0,NORMAL,0
TEL_1411,2026-08-25 22:04:00,OT_02,chlorine_mg_l,0.735,0.7,0.035,0,NORMAL,0
TEL_0417,2026-08-25 22:12:00,OT_03,chlorine_mg_l,0.783,0.7,0.083,1,NORMAL,0
TEL_0351,2026-08-25 23:25:00,OT_05,pressure_bar,3.908,4.0,0.092,0,NORMAL,0
TEL_0936,2026-08-26 00:38:00,OT_04,reservoir_level_pct,78.331,72.0,6.331,1,NORMAL,0
TEL_1484,2026-08-26 00:42:00,OT_10,chlorine_mg_l,0.732,0.7,0.032,0,NORMAL,0
TEL_0009,2026-08-26 00:56:00,OT_04,reservoir_level_pct,70.165,72.0,1.835,0,NORMAL,0
TEL_1453,2026-08-26 01:56:00,OT_01,pressure_bar,3.607,4.0,0.393,2,NORMAL,0
TEL_1402,2026-08-26 02:01:00,OT_08,reservoir_level_pct,74.472,72.0,2.472,2,NORMAL,0
TEL_0880,2026-08-26 02:21:00,OT_01,chlorine_mg_l,0.727,0.7,0.027,2,NORMAL,0
TEL_0230,2026-08-26 02:59:00,OT_02,pressure_bar,6.573,4.0,2.573,9,ALARM,1
TEL_0291,2026-08-26 03:11:00,OT_09,pressure_bar,3.985,4.0,0.015,1,NORMAL,0
TEL_0473,2026-08-26 03:17:00,OT_14,pressure_bar,3.516,4.0,0.484,1,NORMAL,0
TEL_1346,2026-08-26 03:48:00,OT_11,chlorine_mg_l,0.647,0.7,0.053,1,NORMAL,0
TEL_0654,2026-08-26 04:14:00,OT_09,reservoir_level_pct,71.348,72.0,0.652,1,NORMAL,0
TEL_0095,2026-08-26 05:01:00,OT_04,reservoir_level_pct,74.606,72.0,2.606,1,NORMAL,0
TEL_0818,2026-08-26 05:24:00,OT_09,reservoir_level_pct,72.744,72.0,0.744,2,NORMAL,0
TEL_0786,2026-08-26 05:50:00,OT_03,chlorine_mg_l,0.649,0.7,0.051,1,NORMAL,0
TEL_0856,2026-08-26 06:01:00,OT_13,reservoir_level_pct,68.676,72.0,3.324,1,NORMAL,0
TEL_0214,2026-08-26 06:11:00,OT_10,reservoir_level_pct,64.768,72.0,7.232,1,NORMAL,0
TEL_1358,2026-08-26 06:57:00,OT_01,flow_lps,250.268,210.0,40.268,2,NORMAL,0
TEL_0737,2026-08-26 07:47:00,OT_02,flow_lps,229.123,210.0,19.123,1,NORMAL,0
TEL_1376,2026-08-26 07:55:00,OT_03,pressure_bar,3.653,4.0,0.347,0,NORMAL,0
TEL_0934,2026-08-26 09:26:00,OT_07,flow_lps,239.161,210.0,29.161,1,NORMAL,0
TEL_1394,2026-08-26 09:28:00,OT_05,flow_lps,229.212,210.0,19.212,3,NORMAL,0
TEL_0725,2026-08-26 09:41:00,OT_06,chlorine_mg_l,0.685,0.7,0.015,3,NORMAL,0
TEL_1232,2026-08-26 11:15:00,OT_07,reservoir_level_pct,81.385,72.0,9.385,2,NORMAL,0
TEL_0695,2026-08-26 11:38:00,OT_08,chlorine_mg_l,0.668,0.7,0.032,2,NORMAL,0
TEL_0803,2026-08-26 12:09:00,OT_02,flow_lps,242.158,210.0,32.158,1,NORMAL,0
TEL_1152,2026-08-26 12:26:00,OT_12,reservoir_level_pct,73.808,72.0,1.808,1,NORMAL,0
TEL_1044,2026-08-26 12:44:00,OT_13,pressure_bar,4.238,4.0,0.238,6,NORMAL,0
TEL_0110,2026-08-26 12:46:00,OT_04,reservoir_level_pct,63.445,72.0,8.555,0,NORMAL,0
TEL_1046,2026-08-26 12:49:00,OT_03,pressure_bar,3.873,4.0,0.127,2,NORMAL,0
TEL_0147,2026-08-26 13:01:00,OT_10,pressure_bar,3.943,4.0,0.057,2,NORMAL,0
TEL_0885,2026-08-26 13:13:00,OT_08,reservoir_level_pct,62.888,72.0,9.112,0,NORMAL,0
TEL_0027,2026-08-26 16:26:00,OT_03,chlorine_mg_l,0.702,0.7,0.002,1,NORMAL,0
TEL_0745,2026-08-26 17:05:00,OT_05,pressure_bar,4.364,4.0,0.364,1,NORMAL,0
TEL_0156,2026-08-26 17:09:00,OT_13,chlorine_mg_l,0.789,0.7,0.089,1,NORMAL,0
TEL_0086,2026-08-26 17:15:00,OT_03,flow_lps,236.506,210.0,26.506,2,NORMAL,0
TEL_1093,2026-08-26 17:24:00,OT_11,flow_lps,208.699,210.0,1.301,1,NORMAL,0
TEL_0835,2026-08-26 17:40:00,OT_05,chlorine_mg_l,0.66,0.7,0.04,2,NORMAL,0
TEL_0311,2026-08-26 18:00:00,OT_07,chlorine_mg_l,0.623,0.7,0.077,1,NORMAL,0
TEL_0249,2026-08-26 18:27:00,OT_14,flow_lps,169.753,210.0,40.247,3,NORMAL,0
TEL_0245,2026-08-26 19:35:00,OT_03,chlorine_mg_l,0.756,0.7,0.056,2,NORMAL,0
TEL_0890,2026-08-26 20:02:00,OT_01,pressure_bar,4.36,4.0,0.36,0,NORMAL,0
TEL_0619,2026-08-26 20:51:00,OT_12,reservoir_level_pct,53.592,72.0,18.408,0,NORMAL,0
TEL_1375,2026-08-26 21:33:00,OT_14,chlorine_mg_l,0.774,0.7,0.074,1,NORMAL,0
TEL_1000,2026-08-26 21:54:00,OT_01,reservoir_level_pct,78.046,72.0,6.046,0,NORMAL,0
TEL_0799,2026-08-26 21:56:00,OT_09,reservoir_level_pct,77.651,72.0,5.651,3,NORMAL,0
TEL_1228,2026-08-26 22:23:00,OT_07,pressure_bar,4.118,4.0,0.118,0,NORMAL,0
TEL_0486,2026-08-26 22:34:00,OT_08,pressure_bar,3.204,4.0,0.796,2,NORMAL,0
TEL_0730,2026-08-26 23:16:00,OT_13,reservoir_level_pct,70.436,72.0,1.564,2,NORMAL,0
TEL_0043,2026-08-26 23:48:00,OT_10,flow_lps,211.228,210.0,1.228,1,NORMAL,0
TEL_1388,2026-08-27 00:04:00,OT_09,chlorine_mg_l,0.737,0.7,0.037,0,NORMAL,0
TEL_0083,2026-08-27 00:47:00,OT_01,flow_lps,219.538,210.0,9.538,1,NORMAL,0
TEL_1464,2026-08-27 02:14:00,OT_08,chlorine_mg_l,0.645,0.7,0.055,1,NORMAL,0
TEL_0309,2026-08-27 03:10:00,OT_10,chlorine_mg_l,0.7,0.7,0.0,1,NORMAL,0
